Id,0
10473,7.461773026501111
10474,7.45661545552145
10475,7.45661545552145
10476,7.45661545552145
10477,7.47980597251632
10478,7.47980597251632
10479,7.47980597251632
10480,7.27839000404495
10481,6.94450668280756
10482,6.311713431938231
10483,5.3209426684517505
10484,5.709880959992059
10485,5.683262471258709
10486,5.12376406920275
10487,3.4425129804194903
10488,3.9074017421584397
10489,4.45317377129391
10490,4.79309452384516
10491,3.5987853372167904
10492,2.04287774852703
10493,0.947159362068616
10494,1.76537921662561
10495,0.75702851094638
10496,1.44449833179206
10497,0.717912971672657
10498,-0.0600302072699905
10499,0.49619423487107395
10500,1.2933063465049
10501,1.76372248637617
10502,2.43694280584471
10503,3.18250940181806
10504,1.3825408252072702
10505,2.2053064717998
10506,1.26910392741069
10507,0.0271738573178912
10508,0.356144331625183
10509,-2.19130325491822
10510,-2.91684290773194
10511,-1.97482957223232
10512,-2.34963634320034
10513,0.40754439208405197
10514,1.4904599240884502
10515,1.7349694841724899
10516,3.4267732263440096
10517,3.2570607438573997
10518,3.2588143179962796
10519,2.6715940702353396
10520,0.7531302889619459
10521,-1.3134460112703998
10522,1.6693648283901799
10523,3.3833624914760296
10524,4.73688900696923
10525,7.134614346391599
10526,7.35731914501449
10527,7.43437976786126
10528,7.84829970836733
10529,8.3380884551002
10530,8.376956247392
10531,8.4628731115339
10532,8.43733396542054
10533,8.246353700622821
10534,7.196745207220791
10535,6.512635035561369
10536,7.7189079744018
10537,8.12649208676531
10538,8.68393657313347
10539,8.85846679510659
10540,8.79184050333202
10541,8.39870633993504
10709,7.46188212845895
10710,7.45954676473455
10711,7.45954673687675
10712,7.4595467368696
10713,7.47980597251632
10714,7.47980597251632
10715,7.47980597251632
10716,7.1982491377818
10717,6.73810905815315
10718,6.08390559158031
10719,5.81673819037775
10720,5.52184424006639
10721,5.87047312406101
10722,4.45385504856026
10723,4.58854475564012
10724,3.22637474585015
10725,3.26942785363123
10726,3.93388288765972
10727,3.4936256477890404
10728,2.6642952017948796
10729,1.9020208048841798
10730,0.352015749401309
10731,-0.53420597104156
10732,-0.134811654488931
10733,-0.488759712093607
10734,0.892552812121391
10735,2.3122119614647403
10736,3.2212526094698597
10737,3.3629930308575897
10738,2.34553084933009
10739,3.38801097903113
10740,2.12200243179994
10741,1.9300114511112298
10742,0.523788307156936
10743,-1.17671039213819
10744,-1.5719775068065198
10745,-2.01078063974835
10746,-3.8186441867963703
10747,-2.71797098237436
10748,-0.407537946406028
10749,0.0238139726704465
10750,-1.15165967321223
10751,1.43617735899422
10752,2.84993165092866
10753,4.328549335601201
10754,4.09094666573121
10755,2.8767213043431497
10756,1.9174565122205298
10757,1.83587834905635
10758,2.95004192210787
