Id,0
10473,39.851166
10474,39.9835
10475,40.121166
10476,40.207832
10477,39.6645
10478,39.6645
10479,39.6645
10480,39.845
10481,32.954
10482,26.808332
10483,27.363333
10484,27.807667
10485,27.729221
10486,33.135944
10487,30.638166
10488,31.8815
10489,33.780388
10490,34.184387
10491,30.889055
10492,27.100666
10493,28.384
10494,29.988
10495,29.928
10496,29.661667
10497,29.136
10498,29.277666
10499,30.277666
10500,30.297
10501,30.457666
10502,32.988834
10503,32.082
10504,32.205666
10505,29.575333
10506,28.627666
10507,29.897667
10508,28.427834
10509,28.150167
10510,27.606167
10511,27.2805
10512,27.4315
10513,27.200834
10514,29.553667
10515,30.655
10516,33.899
10517,32.51483
10518,30.676167
10519,30.4245
10520,27.873
10521,27.951666
10522,26.782167
10523,28.248667
10524,27.037666
10525,27.324667
10526,28.081
10527,29.3655
10528,31.3745
10529,31.317167
10530,30.576334
10531,29.279333
10532,27.278
10533,28.541666
10534,27.861
10535,27.379168
10536,27.028334
10537,28.052166
10538,29.559
10539,32.212166
10540,30.097166
10541,30.9895
10709,39.769165
10710,40.039833
10711,40.023167
10712,40.207832
10713,39.6645
10714,39.6645
10715,39.046165
10716,40.843166
10717,32.15911
10718,26.615
10719,27.522333
10720,27.365889
10721,28.131445
10722,32.31139
10723,32.800835
10724,30.542833
10725,29.600834
10726,31.492167
10727,29.9905
10728,26.587889
10729,25.168222
10730,29.719667
10731,29.521334
10732,29.292
10733,29.838
10734,30.437334
10735,30.409334
10736,31.700666
10737,32.153667
10738,33.120335
10739,32.984333
10740,31.261833
10741,28.953667
10742,29.109167
10743,27.9015
10744,27.079166
10745,26.987833
10746,27.966333
10747,26.877666
10748,27.138834
10749,27.2125
10750,29.129
10751,29.93
10752,32.859665
10753,30.958666
10754,33.10483
10755,31.850834
10756,30.003834
10757,29.732834
10758,29.375668
10759,31.6225
10760,30.544167
10761,28.929832
10762,30.342833
10763,31.8155
10764,32.597668
10765,33.9815
10766,31.9285
10767,31.6785
10768,29.407833
10769,30.274334
10770,30.682833
10771,29.098167
10772,28.633167
10773,28.845333
10774,30.799
10775,30.187834
10776,30.413334
10777,31.460167
10945,39.8415
10946,40.0945
10947,40.0955
10948,40.207832
10949,40.1145
10950,40.1145
10951,39.985832
10952,38.97822
10953,28.872833
10954,26.104445
10955,27.375223
10956,28.241777
10957,27.34689
10958,32.655167
10959,31.803055
10960,30.0315
10961,29.625834
10962,27.199
10963,26.571667
10964,25.751223
10965,25.458221
10966,29.268667
10967,29.81
10968,29.79
10969,29.838
10970,29.745333
10971,31.429832
10972,31.658833
10973,31.766333
10974,30.382668
10975,31.517834
10976,28.502333
10977,27.699333
10978,26.462667
10979,26.577168
10980,27.4775
10981,27.449
10982,27.224333
10983,27.583166
10984,28.027166
10985,28.007166
10986,29.188667
10987,30.052334
10988,32.106335
10989,33.201668
10990,34.392166
10991,33.768333
10992,34.033333
10993,32.5435
10994,32.812668
10995,33.130665
10996,33.177666
10997,32.012
10998,32.08917
10999,33.650333
11000,33.685833
11001,33.39633
11002,33.44
11003,32.143665
11004,30.055166
11005,31.540333
11006,33.302334
11007,32.9985
11008,32.903168
11009,30.9555
11010,32.167835
11011,30.760834
11012,31.697666
11013,30.766834
11181,40.023167
11182,40.039833
11183,40.0955
11184,39.75783
11185,40.058167
11186,40.1145
11187,36.971054
11188,34.30711
11189,28.385
11190,26.738777
11191,27.210777
11192,34.093613
11193,27.106445
11194,31.264278
11195,33.318943
11196,29.435833
11197,27.100666
11198,27.306
11199,27.237333
11200,28.170555
11201,26.93789
11202,29.9405
11203,29.739
11204,29.79
11205,29.520666
11206,31.158333
11207,31.526833
11208,30.6725
11209,30.296667
11210,29.532
11211,29.880333
11212,28.360332
11213,27.139
11214,26.531
11215,27.560667
11216,28.1445
11217,27.981333
11218,28.611834
11219,29.047832
11220,28.6995
11221,29.3015
11222,29.813
11223,32.295
11224,34.095833
11225,35.698166
11226,35.579
11227,33.726
11228,33.595665
11229,32.887
11230,32.294
11231,33.283333
11232,32.661167
11233,32.8125
11234,32.672165
11235,32.6745
11236,32.079334
11237,32.91
11238,33.075
11239,32.900333
11240,32.501
11241,33.280834
11242,34.074665
11243,33.827667
11244,37.02833
11245,32.7035
11246,30.946
11247,31.630167
11248,30.257668
11249,30.665833
11417,40.023167
11418,40.039833
11419,40.023167
11420,40.202835
11421,39.081833
11422,39.3375
11423,37.459557
11424,28.862778
11425,26.459333
11426,33.351166
11427,35.36939
11428,31.157555
11429,30.734278
11430,26.950277
11431,29.38539
11432,32.463055
11433,30.989834
11434,30.997168
11435,30.275167
11436,29.694166
11437,29.183722
11438,25.879444
11439,29.9055
11440,29.390833
11441,31.026833
11442,31.649834
11443,30.924667
11444,30.080334
11445,29.517
11446,29.066334
11447,29.965666
11448,28.404667
11449,27.357
11450,27.778334
11451,27.862167
11452,28.172333
11453,28.618668
11454,29.408167
11455,29.335833
11456,29.8265
11457,30.665
11458,32.447334
11459,33.726
11460,34.067665
11461,33.361668
11462,30.989
11463,36.117
11464,32.68
11465,33.335667
11466,32.668
11467,32.295334
11468,32.35317
11469,32.530834
11470,32.9005
11471,33.2195
11472,32.6855
11473,33.902668
11474,34.1865
11475,34.196335
11476,35.070835
11477,36.705334
11478,32.76317
11479,37.640167
11480,38.943832
11481,34.104
11482,31.288166
11483,30.799667
11484,29.961
11485,30.672333
11653,41.74
11654,41.811333
11655,41.811333
11656,41.737335
11657,41.769665
11658,39.9115
11659,40.448666
11660,30.188555
11661,33.610443
11662,33.567333
11663,29.578556
11664,35.99261
11665,30.412277
11666,29.6955
11667,28.045944
11668,29.97561
11669,31.042278
11670,31.422388
11671,29.466833
11672,28.420334
11673,27.523
11674,27.652334
11675,30.079166
11676,31.250166
11677,32.145832
11678,31.823833
11679,31.550833
11680,31.0805
11681,30.1865
11682,29.723833
11683,29.412333
11684,28.319834
11685,28.125334
11686,29.288334
11687,28.575834
11688,30.127333
11689,30.6715
11690,32.1955
11691,31.930666
11692,32.218666
11693,34.231667
11694,32.825333
11695,33.413
11696,34.520668
11697,35.076
11698,35.008
11699,33.5565
11700,34.836666
11701,33.489166
11702,38.081165
11703,38.601
11704,37.6145
11705,36.246666
11706,34.434666
11707,35.642834
11708,35.275166
11709,35.536167
11710,38.759167
11711,38.118668
11712,38.996666
11713,35.894665
11714,37.23683
11715,37.778
11716,40.145332
11717,31.572166
11718,29.984167
11719,29.376167
11720,28.702168
11721,28.9465
11889,43.433834
11890,43.505165
11891,43.433834
11892,43.40917
11893,43.424168
11894,43.598167
11895,36.592335
11896,36.140335
11897,44.226833
11898,39.918667
11899,39.191666
11900,30.915611
11901,33.62472
11902,37.807777
11903,33.592278
11904,34.266834
11905,31.259388
11906,29.805555
11907,28.863222
11908,29.890112
11909,33.731056
11910,35.689945
11911,32.226665
11912,32.226665
11913,31.461
11914,31.329334
11915,31.196
11916,30.3015
11917,29.7815
11918,29.5055
11919,27.402166
11920,27.456167
11921,29.134167
11922,28.713167
11923,29.098333
11924,29.499166
11925,30.772333
11926,31.323668
11927,31.719334
11928,31.610666
11929,32.118332
11930,34.3235
11931,34.226334
11932,34.642834
11933,37.411
11934,35.1935
11935,41.393166
11936,41.704166
11937,37.275665
11938,40.8405
11939,37.54933
11940,36.589333
11941,39.198
11942,40.9375
11943,34.982834
11944,40.896
11945,37.708168
11946,39.5775
11947,36.959167
11948,42.667
11949,41.3055
11950,38.313667
11951,34.505
11952,34.9435
11953,29.948
11954,28.895834
11955,28.574833
11956,28.4455
11957,27.2975
12125,43.40917
12126,43.433834
12127,43.433834
12128,43.40917
12129,43.40917
12130,43.2205
12131,43.27017
12132,41.246834
12133,43.048054
12134,34.108166
12135,28.682056
12136,28.926945
12137,29.706055
12138,30.146833
12139,30.218166
12140,34.739944
12141,33.767723
12142,32.96472
12143,33.670277
12144,36.184723
12145,37.415333
12146,37.862
12147,37.343
12148,30.946
12149,31.1725
12150,31.025833
12151,30.72
12152,29.555166
12153,29.027166
12154,28.794834
12155,28.005
12156,28.790667
12157,29.3525
12158,29.981333
12159,30.946667
12160,30.9005
12161,31.4245
12162,33.273335
12163,33.640667
12164,33.661335
12165,34.307167
12166,35.187
12167,34.5525
12168,34.575165
12169,39.8995
12170,39.205
12171,38.267166
12172,36.135834
12173,37.348667
12174,37.044834
12175,37.048
12176,37.385834
12177,39.2945
12178,38.107334
12179,36.4695
12180,40.486
12181,35.6855
12182,35.6655
12183,39.890667
12184,39.54817
12185,36.959667
12186,35.148
12187,34.694168
12188,32.911667
12189,29.806667
12190,29.806833
12191,29.838167
12192,28.244833
12193,27.010834
12361,43.40917
12362,43.505165
12363,43.433834
12364,43.433834
12365,43.40917
12366,43.4995
12367,43.54117
12368,34.652557
12369,40.039276
12370,31.069166
12371,28.776278
12372,29.870611
12373,29.827833
12374,26.841278
12375,32.1465
12376,33.90961
12377,35.008778
12378,35.873554
12379,36.82033
12380,37.102
12381,36.13372
12382,35.158833
12383,36.77039
12384,31.026
12385,30.7155
12386,30.801167
12387,30.1545
12388,28.5315
12389,27.019167
12390,28.450167
12391,28.855
12392,28.3715
12393,29.920166
12394,31.339167
12395,31.221834
12396,31.390167
12397,32.9455
12398,33.375168
12399,33.1925
12400,34.29
12401,34.0875
12402,33.9475
12403,36.141834
12404,35.514
12405,38.213833
12406,37.966167
12407,38.462166
12408,38.658833
12409,37.67
12410,37.717335
12411,39.8855
12412,40.912666
12413,42.575165
12414,42.4785
12415,37.651165
12416,41.3715
12417,38.088333
12418,39.9875
12419,35.7285
12420,35.111668
12421,32.574833
12422,33.376167
12423,33.517
12424,33.6095
12425,32.19483
12426,30.856167
12427,29.376167
12428,26.6175
12429,25.572666
12597,43.433834
12598,43.505165
12599,43.505165
12600,43.433834
12601,43.40917
12602,43.503834
12603,43.499832
12604,36.289665
12605,39.952835
12606,28.104944
12607,28.9825
12608,29.86161
12609,28.479944
12610,27.26061
12611,30.559055
12612,33.456165
12613,32.334057
12614,34.295166
12615,34.755444
12616,35.087055
12617,33.777054
12618,30.872278
12619,31.59639
12620,29.331167
12621,28.827168
12622,29.9805
12623,29.094166
12624,28.139833
12625,26.985167
12626,27.854834
12627,28.266167
12628,28.471834
12629,30.035833
12630,31.0395
12631,30.445168
12632,31.2835
12633,32.968834
12634,32.637833
12635,33.291832
12636,34.331
12637,34.3305
12638,34.796333
12639,36.8905
12640,35.911167
12641,37.314667
12642,38.093334
12643,40.588833
12644,36.277
12645,35.632168
12646,37.086334
12647,38.116333
12648,39.76317
12649,41.391834
12650,42.968166
12651,36.034832
12652,37.444668
12653,35.2865
12654,40.31217
12655,36.28367
12656,33.39633
12657,33.61067
12658,32.405334
12659,34.843166
12660,34.4985
12661,32.7565
12662,31.189667
12663,28.824833
12664,26.6175
12665,26.2445
12833,43.433834
12834,43.423832
12835,43.423832
12836,43.433834
12837,43.40917
12838,43.503834
12839,43.484833
12840,36.581333
12841,39.869057
12842,27.382723
12843,27.84739
12844,28.699055
12845,27.564722
12846,27.760834
12847,33.337723
12848,33.268612
12849,31.3485
12850,33.191055
12851,33.2305
12852,31.528278
12853,30.621056
12854,30.093834
12855,29.155834
12856,26.677668
12857,26.505667
12858,28.4625
12859,28.3475
12860,27.0285
12861,27.26
12862,27.839167
12863,27.432167
12864,28.125834
12865,29.783833
12866,30.758833
12867,30.820833
12868,33.2255
12869,33.476833
12870,33.028168
12871,33.650333
12872,34.764
12873,37.030834
12874,35.3645
12875,34.991
12876,36.186
12877,36.481335
12878,37.333168
12879,39.1315
12880,40.376335
12881,38.767834
12882,37.1775
12883,36.500168
12884,37.755333
12885,39.2385
12886,42.583668
12887,36.225334
12888,34.175835
12889,36.048668
12890,40.54117
12891,36.266666
12892,37.6455
12893,33.526333
12894,34.053665
12895,34.664165
12896,34.699333
12897,32.917835
12898,30.943832
12899,28.9035
12900,26.899834
12901,26.3205
13069,43.505165
13070,43.423832
13071,43.423832
13072,43.505165
13073,43.505165
13074,43.5215
13075,43.598167
13076,37.3055
13077,40.40383
13078,28.370056
13079,28.986834
13080,28.683277
13081,28.911612
13082,28.926167
13083,32.863945
13084,32.21361
13085,32.21361
13086,30.624277
13087,30.102612
13088,31.71961
13089,32.046055
13090,30.924944
13091,29.354723
13092,27.713778
13093,24.680334
13094,26.031166
13095,25.749834
13096,25.070333
13097,26.696333
13098,26.598833
13099,27.354166
13100,27.7775
13101,30.178167
13102,30.9615
13103,30.9845
13104,33.7645
13105,33.7425
13106,34.111168
13107,34.732334
13108,35.606
13109,34.246
13110,36.466835
13111,35.19
13112,37.178833
13113,39.259335
13114,37.0995
13115,39.0055
13116,37.08383
13117,35.743168
13118,39.7455
13119,36.510666
13120,39.524834
13121,40.262833
13122,43.919
13123,36.679
13124,35.516834
13125,38.269165
13126,37.034332
13127,39.351833
13128,42.12417
13129,34.317165
13130,33.795166
13131,34.33917
13132,34.892834
13133,32.564667
13134,28.922167
13135,26.991333
13136,25.567333
13137,26.107334
13305,43.505165
13306,43.423832
13307,43.424168
13308,43.424168
13309,43.423832
13310,43.598167
13311,43.6135
13312,36.317165
13313,40.0075
13314,27.438389
13315,29.70861
13316,29.349945
13317,29.414612
13318,32.794945
13319,33.23683
13320,33.601612
13321,33.005943
13322,32.408
13323,32.983276
13324,32.127834
13325,28.87439
13326,29.709389
13327,25.292444
13328,25.358889
13329,24.285334
13330,24.635834
13331,25.038666
13332,25.397667
13333,26.294333
13334,25.927
13335,27.005
13336,27.755667
13337,30.342833
13338,29.894833
13339,30.4645
13340,33.2875
13341,34.258835
13342,35.174835
13343,34.730167
13344,33.547333
13345,35.220665
13346,35.888
13347,35.373665
13348,40.176334
13349,38.650166
13350,38.45933
13351,38.8035
13352,38.352165
13353,36.91083
13354,38.132668
13355,37.202667
13356,36.779
13357,40.506668
13358,44.08433
13359,37.880833
13360,37.736668
13361,38.348167
13362,36.872
13363,37.772835
13364,34.41033
13365,33.761833
13366,33.662334
13367,33.989334
13368,34.103333
13369,33.212833
13370,28.433332
13371,25.046333
13372,25.093
13373,25.002333
13541,43.433834
13542,43.4735
13543,43.551834
13544,43.551834
13545,43.4655
13546,43.5515
13547,43.606167
13548,37.133835
13549,35.210556
13550,29.196777
13551,31.458889
13552,30.06639
13553,30.6775
13554,35.784
13555,33.97333
13556,33.13817
13557,33.549835
13558,33.1235
13559,32.429165
13560,34.136333
13561,28.289389
13562,27.336555
13563,25.810888
13564,25.644777
13565,24.489334
13566,23.932667
13567,25.125166
13568,25.293667
13569,26.203333
13570,26.762667
13571,27.074667
13572,28.714834
13573,29.873167
13574,30.9205
13575,32.599
13576,33.428333
13577,35.181168
13578,35.079666
13579,36.3055
13580,36.383167
13581,35.871834
13582,37.392666
13583,35.634834
13584,40.324
13585,45.660667
13586,46.074
13587,46.412666
13588,44.182667
13589,46.266
13590,45.164833
13591,46.391
13592,43.52183
13593,44.268333
13594,45.070667
13595,37.34133
13596,37.76433
13597,37.645
13598,38.495667
13599,40.352333
13600,34.923832
13601,33.660667
13602,33.669666
13603,33.228333
13604,34.086
13605,30.345333
13606,28.330667
13607,25.9965
13608,25.566833
13609,24.476833
13777,43.433834
13778,43.423832
13779,43.4655
13780,43.4655
13781,43.551834
13782,43.424168
13783,43.6135
13784,43.410168
13785,33.436222
13786,35.222668
13787,36.355946
13788,35.585835
13789,32.267334
13790,35.143944
13791,36.475277
13792,35.680832
13793,33.99739
13794,34.301945
13795,33.780167
13796,32.3265
13797,27.83311
13798,26.392
13799,25.262
13800,25.611221
13801,25.150333
13802,26.964
13803,26.497833
13804,27.075167
13805,28.891167
13806,26.960667
13807,26.847334
13808,28.558834
13809,29.788166
13810,31.198166
13811,33.034668
13812,34.409
13813,35.094
13814,35.2365
13815,35.706665
13816,36.104168
13817,36.562668
13818,38.149166
13819,35.519665
13820,42.023666
13821,44.636665
13822,46.259834
13823,45.614166
13824,43.508
13825,44.015667
13826,44.74917
13827,44.0405
13828,44.942665
13829,45.876
13830,45.908
13831,44.68017
13832,37.865334
13833,41.267
13834,42.776
13835,35.25733
13836,34.131332
13837,35.2705
13838,34.323833
13839,32.707
13840,32.788666
13841,29.084167
13842,25.971834
13843,25.345167
13844,25.0345
13845,23.717833
14013,43.40917
14014,43.505165
14015,43.424168
14016,43.551834
14017,43.598167
14018,43.519165
14019,43.373833
14020,43.341835
14021,33.677666
14022,41.200333
14023,32.54289
14024,30.911112
14025,36.24211
14026,36.635
14027,35.79061
14028,34.101944
14029,31.851055
14030,34.76472
14031,33.058167
14032,31.881277
14033,28.973555
14034,27.244556
14035,25.242111
14036,25.24689
14037,26.212778
14038,28.067167
14039,27.787167
14040,28.0155
14041,29.142166
14042,29.190166
14043,29.190166
14044,30.112667
14045,31.643167
14046,33.58383
14047,34.434
14048,34.124
14049,39.795
14050,40.221333
14051,40.456
14052,40.906666
14053,40.391
14054,38.736332
14055,37.421333
14056,41.504833
14057,41.23517
14058,44.79117
14059,43.844334
14060,43.084667
14061,44.532665
14062,43.079
14063,41.114
14064,41.152
14065,44.775833
14066,43.349834
14067,45.669666
14068,43.187
14069,48.4
14070,37.066833
14071,35.673
14072,35.227333
14073,35.536167
14074,32.418
14075,32.2
14076,31.429333
14077,27.426332
14078,26.479666
14079,25.542833
14080,24.613333
14081,23.8285
14249,43.40917
14250,43.505165
14251,43.5215
14252,43.598167
14253,43.5515
14254,43.4655
14255,43.419167
14256,43.348167
14257,34.05633
14258,40.572887
14259,31.140556
14260,31.468334
14261,34.13828
14262,36.099335
14263,34.996944
14264,32.713722
14265,32.090057
14266,33.03939
14267,31.0295
14268,31.406279
14269,29.532555
14270,27.889555
14271,27.294556
14272,27.237112
14273,28.21911
14274,29.8975
14275,28.672832
14276,28.957834
14277,30.362167
14278,30.610167
14279,30.805834
14280,31.253334
14281,33.314335
14282,32.378666
14283,33.596
14284,39.302334
14285,35.585
14286,37.667667
14287,36.363667
14288,36.650665
14289,36.810165
14290,37.004166
14291,37.14517
14292,38.4515
14293,41.298832
14294,47.613
14295,45.253
14296,46.143665
14297,46.7985
14298,46.0465
14299,44.933666
14300,46.918667
14301,48.4
14302,46.537666
14303,40.8805
14304,39.893
14305,38.609165
14306,39.87417
14307,40.829166
14308,36.4355
14309,34.095833
14310,31.996834
14311,30.122667
14312,28.827667
14313,25.433332
14314,26.274334
14315,25.808834
14316,23.947834
14317,23.746666
14485,43.433834
14486,43.423832
14487,43.4735
14488,43.551834
14489,43.606167
14490,43.4655
14491,43.348167
14492,43.262165
14493,34.15189
14494,41.155888
14495,32.27611
14496,30.754944
14497,34.014168
14498,33.52161
14499,33.600277
14500,29.598555
14501,29.433222
14502,31.095055
14503,29.454556
14504,29.754944
14505,27.651333
14506,27.079222
14507,27.747223
14508,28.946333
14509,31.900389
14510,32.808388
14511,29.910667
14512,31.155666
14513,31.221834
14514,31.875166
14515,32.64633
14516,33.406334
14517,32.697
14518,34.212334
14519,36.206665
14520,36.094334
14521,35.486332
14522,38.407166
14523,36.149666
14524,37.3815
14525,37.970333
14526,38.615833
14527,36.600334
14528,41.3495
14529,45.172832
14530,45.2515
14531,45.584667
14532,44.331665
14533,42.949333
14534,39.244667
14535,43.745834
14536,44.89517
14537,46.054832
14538,43.917667
14539,36.83267
14540,43.28533
14541,35.795
14542,38.743668
14543,38.780666
14544,37.5495
14545,33.843834
14546,30.934834
14547,29.5405
14548,26.321333
14549,24.935167
14550,26.342167
14551,24.415333
14552,23.1995
14553,22.314167
14721,43.505165
14722,43.423832
14723,43.423832
14724,43.424168
14725,43.551834
14726,43.419167
14727,43.3315
14728,37.512665
14729,34.192333
14730,41.34022
14731,32.380943
14732,31.930277
14733,32.640945
14734,32.722168
14735,33.998165
14736,28.415777
14737,26.744223
14738,26.843222
14739,25.910055
14740,26.758389
14741,26.587778
14742,27.576334
14743,29.471666
14744,32.351387
14745,35.627724
14746,36.247055
14747,31.927334
14748,31.802
14749,32.621
14750,32.958668
14751,30.739
14752,33.263332
14753,35.0235
14754,37.4675
14755,36.672832
14756,36.957165
14757,37.60483
14758,37.275833
14759,37.8165
14760,36.960335
14761,39.4695
14762,38.612835
14763,37.124332
14764,42.252335
14765,44.00033
14766,46.583332
14767,45.258167
14768,39.532166
14769,38.464
14770,39.524334
14771,41.4455
14772,43.874
14773,43.42267
14774,42.729668
14775,39.22333
14776,37.037334
14777,37.879333
14778,42.076332
14779,36.314667
14780,34.177834
14781,31.834833
14782,29.566166
14783,28.879667
14784,25.816668
14785,23.9915
14786,23.1425
14787,21.987167
14788,23.280834
14789,22.454166
14957,42.620834
14958,42.620834
14959,42.620834
14960,42.6095
14961,42.74217
14962,42.5155
14963,42.4215
14964,34.870667
14965,40.199665
14966,40.576
14967,34.322224
14968,35.788055
14969,32.986057
14970,31.793945
14971,30.190556
14972,26.859556
14973,26.722889
14974,26.99939
14975,26.99939
14976,26.9075
14977,29.608
14978,29.283333
14979,33.365166
14980,35.940834
14981,39.02811
14982,37.955833
14983,36.84061
14984,32.861668
14985,34.890667
14986,35.552334
14987,32.848167
14988,34.907
14989,35.754
14990,38.131332
14991,36.732834
14992,37.358665
14993,36.778667
14994,38.831165
14995,38.059166
14996,38.38817
14997,39.561165
14998,39.59667
14999,38.143333
15000,38.218166
15001,39.371166
15002,41.487167
15003,41.3775
15004,38.813667
15005,38.140335
15006,41.545666
15007,41.07683
15008,42.3725
15009,38.245834
15010,37.773335
15011,35.145332
15012,36.018166
15013,36.333332
15014,31.34
15015,30.8025
15016,30.3675
15017,28.785334
15018,25.943832
15019,25.0075
15020,22.367834
15021,20.515167
15022,18.9715
15023,19.234833
15024,20.382833
15025,20.223167
15182,39.705166
15183,39.7735
15184,39.72983
15185,39.8985
15186,39.8985
15187,40.1165
15188,40.1165
15189,40.15383
15190,39.9605
15191,40.030834
15192,41.866833
15193,44.650166
15194,44.6045
15195,44.6045
15196,44.5495
15197,44.609833
15198,44.381832
15199,44.905666
15200,34.275555
15201,40.869
15202,40.453
15203,34.917667
15204,37.453835
15205,36.601334
15206,33.082222
15207,31.51739
15208,28.287222
15209,27.997889
15210,26.654055
15211,27.473722
15212,28.04839
15213,32.08261
15214,31.749945
15215,34.837612
15216,37.137054
15217,35.413612
15218,35.3215
15219,35.92178
15220,32.308834
15221,34.679
15222,31.974
15223,35.204
15224,34.6155
15225,36.3395
15226,39.001667
15227,38.095
15228,37.9865
15229,37.670666
15230,38.205334
15231,37.64633
15232,39.022167
15233,41.734165
15234,40.50033
15235,39.844666
15236,40.226
15237,36.5345
15238,39.321835
15239,41.782665
15240,39.366
15241,37.608334
15242,37.9485
15243,37.424667
15244,35.7925
15245,35.839333
15246,35.454166
15247,36.272835
15248,34.91733
15249,31.842833
15250,31.808167
15251,31.174166
15252,31.302
15253,26.7845
15254,24.774834
15255,22.752167
15256,20.9725
15257,19.177166
15258,17.519667
15259,18.0285
15260,19.079666
15261,18.987333
15418,39.7735
15419,39.7735
15420,39.7735
15421,39.72983
15422,39.705166
15423,39.8985
15424,40.1165
15425,40.1165
15426,39.947834
15427,40.072834
15428,41.9125
15429,44.5495
15430,44.5495
15431,44.6045
15432,44.650166
15433,44.682167
15434,44.488167
15435,37.16033
15436,33.648335
15437,40.1125
15438,40.344
15439,34.80589
15440,37.397167
15441,34.678555
15442,31.115223
15443,29.232
15444,29.264668
15445,28.287222
15446,27.982666
15447,27.975
15448,29.592722
15449,34.5385
15450,36.58328
15451,35.987
15452,36.387444
15453,35.1575
15454,35.868668
15455,35.380165
15456,32.554
15457,35.075333
15458,36.534832
15459,34.751167
15460,34.927
15461,37.018833
15462,37.76483
15463,37.534668
15464,37.779
15465,40.026333
15466,38.89683
15467,40.974667
15468,40.296
15469,38.515667
15470,39.507168
15471,38.4655
15472,41.4345
15473,40.472
15474,36.131832
15475,37.983833
15476,37.125168
15477,37.546833
15478,36.912834
15479,38.173332
15480,35.881668
15481,36.394
15482,35.552
15483,36.289165
15484,32.371166
15485,31.636667
15486,31.782667
15487,30.8885
15488,30.681833
15489,26.520334
15490,23.728
15491,20.8375
15492,20.237333
15493,18.596167
15494,16.473333
15495,16.672167
15496,16.467833
15497,16.6785
15654,39.7755
15655,39.7755
15656,39.7735
15657,39.72983
15658,39.705166
15659,39.705166
15660,39.92317
15661,39.92317
15662,39.9915
15663,40.072834
15664,41.8975
15665,44.5495
15666,44.5495
15667,44.6045
15668,44.6045
15669,44.5345
15670,44.9225
15671,36.168556
15672,40.537834
15673,39.9665
15674,40.356167
15675,37.301224
15676,36.310276
15677,32.50028
15678,30.795889
15679,27.812
15680,28.287222
15681,27.196333
15682,28.243668
15683,28.391666
15684,30.18089
15685,35.75739
15686,38.3525
15687,38.109333
15688,37.216946
15689,35.59628
15690,36.810055
15691,41.61122
15692,35.700054
15693,33.1195
15694,36.120167
15695,36.616333
15696,36.095665
15697,35.111332
15698,38.8125
15699,38.8045
15700,39.2835
15701,40.209835
15702,37.643
15703,39.311
15704,40.836834
15705,40.700832
